Rsum^2,Rsum^3,Rsum^4,Rsum^5,Rsum^6,Rsum^7,Rsum^8,Rsum^9,Rsum^10,Lamps^2,Lamps^3,Lamps^4,Lamps^5,Lamps^6,Lamps^7,Lamps^8,Lamps^9,Lamps^10,T_inside^2,T_inside^3,T_inside^4,T_inside^5,T_inside^6,T_inside^7,T_inside^8,T_inside^9,T_inside^10,CO2^2,CO2^3,CO2^4,CO2^5,CO2^6,CO2^7,CO2^8,CO2^9,CO2^10,T_Max^2,T_Max^3,T_Max^4,T_Max^5,T_Max^6,T_Max^7,T_Max^8,T_Max^9,T_Max^10,T_Avg^2,T_Avg^3,T_Avg^4,T_Avg^5,T_Avg^6,T_Avg^7,T_Avg^8,T_Avg^9,T_Avg^10,T_Min^2,T_Min^3,T_Min^4,T_Min^5,T_Min^6,T_Min^7,T_Min^8,T_Min^9,T_Min^10,DP_Max^2,DP_Max^3,DP_Max^4,DP_Max^5,DP_Max^6,DP_Max^7,DP_Max^8,DP_Max^9,DP_Max^10,DP_Avg^2,DP_Avg^3,DP_Avg^4,DP_Avg^5,DP_Avg^6,DP_Avg^7,DP_Avg^8,DP_Avg^9,DP_Avg^10,DP_Min^2,DP_Min^3,DP_Min^4,DP_Min^5,DP_Min^6,DP_Min^7,DP_Min^8,DP_Min^9,DP_Min^10,H_Max^2,H_Max^3,H_Max^4,H_Max^5,H_Max^6,H_Max^7,H_Max^8,H_Max^9,H_Max^10,H_Avg^2,H_Avg^3,H_Avg^4,H_Avg^5,H_Avg^6,H_Avg^7,H_Avg^8,H_Avg^9,H_Avg^10,H_Min^2,H_Min^3,H_Min^4,H_Min^5,H_Min^6,H_Min^7,H_Min^8,H_Min^9,H_Min^10,P_Max^2,P_Max^3,P_Max^4,P_Max^5,P_Max^6,P_Max^7,P_Max^8,P_Max^9,P_Max^10,P_Avg^2,P_Avg^3,P_Avg^4,P_Avg^5,P_Avg^6,P_Avg^7,P_Avg^8,P_Avg^9,P_Avg^10,P_Min^2,P_Min^3,P_Min^4,P_Min^5,P_Min^6,P_Min^7,P_Min^8,P_Min^9,P_Min^10
26569.0,4330747.0,705911761.0,115063617043.0,18755369578009.0,3057125241215467.0,4.9831141431812115e+17,8.122476053385375e+19,1.3239635967018162e+22,1461681.0,1767172329.0,2136511345761.0,2583042217025049.0,3.122898040383284e+18,3.7755837308233906e+21,4.564680730565479e+24,5.518699003253665e+27,6.672107094933681e+30,376.35999999999996,7301.383999999998,141646.84959999996,2747948.882239999,53310208.31545597,1034218041.3198458,20063830001.605007,389238302031.1371,7551223059404.059,669124.0,547343432.0,447726927376.0,366240626593568.0,2.995848325535386e+17,2.4506039302879458e+20,2.0045940149755397e+23,1.6397579042499915e+26,1.341321965676493e+29,15.209999999999999,59.318999999999996,231.34409999999997,902.2419899999999,3518.7437609999993,13723.100667899997,53520.09260480999,208728.36115875895,814040.60851916,4.840000000000001,10.648000000000003,23.42560000000001,51.536320000000025,113.37990400000007,249.43578880000018,548.7587353600004,1207.269217792001,2655.9922791424024,1.2100000000000002,1.3310000000000004,1.4641000000000006,1.6105100000000008,1.771561000000001,1.9487171000000014,2.1435888100000016,2.357947691000002,2.5937424601000023,1.2100000000000002,1.3310000000000004,1.4641000000000006,1.6105100000000008,1.771561000000001,1.9487171000000014,2.1435888100000016,2.357947691000002,2.5937424601000023,0.16000000000000003,-0.06400000000000002,0.025600000000000008,-0.010240000000000004,0.0040960000000000015,-0.0016384000000000008,0.0006553600000000003,-0.0002621440000000001,0.00010485760000000006,1.2100000000000002,-1.3310000000000004,1.4641000000000006,-1.6105100000000008,1.771561000000001,-1.9487171000000014,2.1435888100000016,-2.357947691000002,2.5937424601000023,8649.0,804357.0,74805201.0,6956883693.0,646990183449.0,60170087060757.0,5595818096650401.0,5.204110829884873e+17,4.839823071792932e+19,7039.210000000001,590589.7190000002,49550477.42410002,4157285055.881992,348796216188.49915,29264002538215.082,2455249812956245.5,2.0599545930702902e+17,1.7283019035859737e+19,4900.0,343000.0,24010000.0,1680700000.0,117649000000.0,8235430000000.0,576480100000000.0,4.0353607e+16,2.82475249e+18,858.49,25153.757,737005.0801,21594248.84693,632711491.215049,18538446692.600937,543176488093.20746,15915071101130.979,466311583263137.7,846.8100000000001,24642.171000000002,717087.1761,20867236.82451,607236591.5932411,17670584815.363316,514214018127.0725,14963627927497.81,435441572690186.3,841.0,24389.0,707281.0,20511149.0,594823321.0,17249876309.0,500246412961.0,14507145975869.0,420707233300201.0
23716.0,3652264.0,562448656.0,86617093024.0,13339032325696.0,2054210978157184.0,3.1634849063620634e+17,4.871766755797578e+19,7.50252080392827e+21,1461681.0,1767172329.0,2136511345761.0,2583042217025049.0,3.122898040383284e+18,3.7755837308233906e+21,4.564680730565479e+24,5.518699003253665e+27,6.672107094933681e+30,384.1600000000001,7529.536000000002,147578.90560000006,2892546.5497600012,56693912.37529603,1111200682.555802,21779533378.093723,426878854210.637,8366825542528.486,815409.0,736314327.0,664891837281.0,600397329064743.0,5.421587881454629e+17,4.89569385695353e+20,4.4208115528290374e+23,3.991992832204621e+26,3.604769527480773e+29,15.209999999999999,59.318999999999996,231.34409999999997,902.2419899999999,3518.7437609999993,13723.100667899997,53520.09260480999,208728.36115875895,814040.60851916,5.76,13.824,33.1776,79.62624,191.10297599999998,458.64714239999995,1100.7531417599998,2641.8075402239997,6340.338096537599,1.2100000000000002,1.3310000000000004,1.4641000000000006,1.6105100000000008,1.771561000000001,1.9487171000000014,2.1435888100000016,2.357947691000002,2.5937424601000023,4.840000000000001,10.648000000000003,23.42560000000001,51.536320000000025,113.37990400000007,249.43578880000018,548.7587353600004,1207.269217792001,2655.9922791424024,0.16000000000000003,0.06400000000000002,0.025600000000000008,0.010240000000000004,0.0040960000000000015,0.0016384000000000008,0.0006553600000000003,0.0002621440000000001,0.00010485760000000006,7.839999999999999,-21.951999999999995,61.46559999999998,-172.10367999999994,481.8903039999998,-1349.2928511999994,3778.019983359998,-10578.455953407994,29619.676669542383,10000.0,1000000.0,100000000.0,10000000000.0,1000000000000.0,100000000000000.0,1e+16,1e+18,1e+20,7638.760000000001,667627.6240000002,58350654.33760002,5099847189.106242,445726644327.8856,38956508714257.2,3404798861626080.0,2.975794205061194e+17,2.600844135223484e+19,4900.0,343000.0,24010000.0,1680700000.0,117649000000.0,8235430000000.0,576480100000000.0,4.0353607e+16,2.82475249e+18,858.49,25153.757,737005.0801,21594248.84693,632711491.215049,18538446692.600937,543176488093.20746,15915071101130.979,466311583263137.7,852.64,24897.088,726994.9696,21228253.11232,619864990.8797439,18100057733.688522,528521685823.70483,15432833226052.182,450638730200723.7,841.0,24389.0,707281.0,20511149.0,594823321.0,17249876309.0,500246412961.0,14507145975869.0,420707233300201.0
40804.0,8242408.0,1664966416.0,336323216032.0,67937289638464.0,1.3723332506969728e+16,2.772113166407885e+18,5.5996685961439275e+20,1.1311330564210734e+23,1461681.0,1767172329.0,2136511345761.0,2583042217025049.0,3.122898040383284e+18,3.7755837308233906e+21,4.564680730565479e+24,5.518699003253665e+27,6.672107094933681e+30,400.0,8000.0,160000.0,3200000.0,64000000.0,1280000000.0,25600000000.0,512000000000.0,10240000000000.0,649636.0,523606616.0,422026932496.0,340153707591776.0,2.7416388831897146e+17,2.20976093985091e+20,1.7810673175198335e+23,1.4355402579209859e+26,1.1570454478843147e+29,25.0,125.0,625.0,3125.0,15625.0,78125.0,390625.0,1953125.0,9765625.0,7.839999999999999,21.951999999999995,61.46559999999998,172.10367999999994,481.8903039999998,1349.2928511999994,3778.019983359998,10578.455953407994,29619.676669542383,4.840000000000001,10.648000000000003,23.42560000000001,51.536320000000025,113.37990400000007,249.43578880000018,548.7587353600004,1207.269217792001,2655.9922791424024,25.0,125.0,625.0,3125.0,15625.0,78125.0,390625.0,1953125.0,9765625.0,2.25,3.375,5.0625,7.59375,11.390625,17.0859375,25.62890625,38.443359375,57.6650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1000000.0,100000000.0,10000000000.0,1000000000000.0,100000000000000.0,1e+16,1e+18,1e+20,8372.25,766060.875,70094570.0625,6413653160.71875,586849264205.7656,53696707674827.555,4913248752246721.0,4.49562260830575e+17,4.113494686599761e+19,5625.0,421875.0,31640625.0,2373046875.0,177978515625.0,13348388671875.0,1001129150390625.0,7.508468627929688e+16,5.631351470947266e+18,858.49,25153.757,737005.0801,21594248.84693,632711491.215049,18538446692.600937,543176488093.20746,15915071101130.979,466311583263137.7,852.64,24897.088,726994.9696,21228253.11232,619864990.8797439,18100057733.688522,528521685823.70483,15432833226052.182,450638730200723.7,846.8100000000001,24642.171000000002,717087.1761,20867236.82451,607236591.5932411,17670584815.363316,514214018127.0725,14963627927497.81,435441572690186.3
85264.0,24897088.0,7269949696.0,2122825311232.0,619864990879744.0,1.8100057733688525e+17,5.285216858237049e+19,1.5432833226052184e+22,4.5063873020072376e+24,1461681.0,1767172329.0,2136511345761.0,2583042217025049.0,3.122898040383284e+18,3.7755837308233906e+21,4.564680730565479e+24,5.518699003253665e+27,6.672107094933681e+30,400.0,8000.0,160000.0,3200000.0,64000000.0,1280000000.0,25600000000.0,512000000000.0,10240000000000.0,514089.0,368601813.0,264287499921.0,189494137443357.0,1.3586729654688698e+17,9.741685162411796e+19,6.9847882614492575e+22,5.008093183459118e+25,3.5908028125401873e+28,123.21,1367.6309999999999,15180.704099999997,168505.81550999996,1870414.5521609995,20761601.528987095,230453776.97175676,2558036924.3865,28394209860.690147,65.61,531.4409999999999,4304.672099999999,34867.844009999986,282429.5364809999,2287679.245496099,18530201.8885184,150094635.29699904,1215766545.905692,25.0,125.0,625.0,3125.0,15625.0,78125.0,390625.0,1953125.0,9765625.0,51.84,373.24800000000005,2687.3856000000005,19349.176320000006,139314.06950400004,1003061.3004288003,7222041.363087363,51998697.81422901,374390624.2624489,22.090000000000003,103.82300000000002,487.9681000000001,2293.450070000001,10779.215329000004,50662.31204630002,238112.86661761013,1119130.4731027677,5259913.223583008,4.840000000000001,10.648000000000003,23.42560000000001,51.536320000000025,113.37990400000007,249.43578880000018,548.7587353600004,1207.269217792001,2655.9922791424024,8649.0,804357.0,74805201.0,6956883693.0,646990183449.0,60170087060757.0,5595818096650401.0,5.204110829884873e+17,4.839823071792932e+19,6416.009999999999,513922.4009999999,41165184.32009999,3297331264.0400085,264116234249.60468,21155710363393.332,1694572400107805.8,1.3573524924863523e+17,1.0872393464815682e+19,4356.0,287496.0,18974736.0,1252332576.0,82653950016.0,5455160701056.0,360040606269696.0,2.3762680013799936e+16,1.5683368809107958e+18,852.64,24897.088,726994.9696,21228253.11232,619864990.8797439,18100057733.688522,528521685823.70483,15432833226052.182,450638730200723.7,846.8100000000001,24642.171000000002,717087.1761,20867236.82451,607236591.5932411,17670584815.363316,514214018127.0725,14963627927497.81,435441572690186.3,846.8100000000001,24642.171000000002,717087.1761,20867236.82451,607236591.5932411,17670584815.363316,514214018127.0725,14963627927497.81,435441572690186.3
188356.0,81746504.0,35477982736.0,15397444507424.0,6682490916222016.0,2.900201057640355e+18,1.258687259015914e+21,5.4627027041290665e+23,2.370812973592015e+26,1461681.0,1767172329.0,2136511345761.0,2583042217025049.0,3.122898040383284e+18,3.7755837308233906e+21,4.564680730565479e+24,5.518699003253665e+27,6.672107094933681e+30,396.00999999999993,7880.598999999998,156823.92009999996,3120796.009989999,62103840.59880097,1235866427.9161394,24593741915.53117,489415464119.07025,9739367735969.498,861184.0,799178752.0,741637881856.0,688239954362368.0,6.386866776482775e+17,5.927012368576015e+20,5.500267478038542e+23,5.104248219619767e+26,4.736742347807144e+29,51.84,373.24800000000005,2687.3856000000005,19349.176320000006,139314.06950400004,1003061.3004288003,7222041.363087363,51998697.81422901,374390624.2624489,18.49,79.50699999999999,341.88009999999997,1470.0844299999999,6321.363049,27181.861110699996,116882.00277600998,502592.6119368429,2161148.2313284245,7.839999999999999,21.951999999999995,61.46559999999998,172.10367999999994,481.8903039999998,1349.2928511999994,3778.019983359998,10578.455953407994,29619.676669542383,4.840000000000001,10.648000000000003,23.42560000000001,51.536320000000025,113.37990400000007,249.43578880000018,548.7587353600004,1207.269217792001,2655.9922791424024,1.2100000000000002,-1.3310000000000004,1.4641000000000006,-1.6105100000000008,1.771561000000001,-1.9487171000000014,2.1435888100000016,-2.357947691000002,2.5937424601000023,25.0,-125.0,625.0,-3125.0,15625.0,-78125.0,390625.0,-1953125.0,9765625.0,7569.0,658503.0,57289761.0,4984209207.0,433626201009.0,37725479487783.0,3282116715437121.0,2.8554415424302954e+17,2.484234141914357e+19,4610.410000000001,313046.8390000001,21255880.36810001,1443274276.993991,97998323407.89198,6654086159395.866,451812450222979.4,3.0678065370140304e+16,2.0830406386325268e+18,2401.0,117649.0,5764801.0,282475249.0,13841287201.0,678223072849.0,33232930569601.0,1628413597910449.0,7.9792266297612e+16,846.8100000000001,24642.171000000002,717087.1761,20867236.82451,607236591.5932411,17670584815.363316,514214018127.0725,14963627927497.81,435441572690186.3,846.8100000000001,24642.171000000002,717087.1761,20867236.82451,607236591.5932411,17670584815.363316,514214018127.0725,14963627927497.81,435441572690186.3,841.0,24389.0,707281.0,20511149.0,594823321.0,17249876309.0,500246412961.0,14507145975869.0,420707233300201.0
284089.0,151419437.0,80706559921.0,43016596437893.0,2.292784590139697e+16,1.2220541865444583e+19,6.513548814281963e+21,3.471721518012286e+24,1.8504275691005483e+27,1123600.0,1191016000.0,1262476960000.0,1338225577600000.0,1.418519112256e+18,1.50363025899136e+21,1.5938480745308416e+24,1.6894789590026922e+27,1.7908476965428537e+30,380.25,7414.875,144590.0625,2819506.21875,54980371.265625,1072117239.6796875,20906286173.753906,407672580388.2012,7949615317569.923,793881.0,707347971.0,630247042161.0,561550114565451.0,5.003411520778168e+17,4.458039665013348e+20,3.972113341526893e+23,3.5391529873004614e+26,3.153385311684711e+29,25.0,125.0,625.0,3125.0,15625.0,78125.0,390625.0,1953125.0,9765625.0,2.8899999999999997,4.912999999999999,8.352099999999998,14.198569999999997,24.137568999999992,41.03386729999998,69.75757440999998,118.58787649699995,201.5993900448999,1.2100000000000002,-1.3310000000000004,1.4641000000000006,-1.6105100000000008,1.771561000000001,-1.9487171000000014,2.1435888100000016,-2.357947691000002,2.5937424601000023,1.2100000000000002,1.3310000000000004,1.4641000000000006,1.6105100000000008,1.771561000000001,1.9487171000000014,2.1435888100000016,2.357947691000002,2.5937424601000023,2.8899999999999997,-4.912999999999999,8.352099999999998,-14.198569999999997,24.137568999999992,-41.03386729999998,69.75757440999998,-118.58787649699995,201.5993900448999,15.209999999999999,-59.318999999999996,231.34409999999997,-902.2419899999999,3518.7437609999993,-13723.100667899997,53520.09260480999,-208728.36115875895,814040.60851916,10000.0,1000000.0,100000000.0,10000000000.0,1000000000000.0,100000000000000.0,1e+16,1e+18,1e+20,6288.49,498677.257,39545106.4801,3135926943.8719296,248679006649.044,19720245227269.188,1563815446522446.5,1.2401056490923e+17,9.834037797301938e+18,2809.0,148877.0,7890481.0,418195493.0,22164361129.0,1174711139837.0,62259690411361.0,3299763591802133.0,1.7488747036551306e+17,852.64,24897.088,726994.9696,21228253.11232,619864990.8797439,18100057733.688522,528521685823.70483,15432833226052.182,450638730200723.7,846.8100000000001,24642.171000000002,717087.1761,20867236.82451,607236591.5932411,17670584815.363316,514214018127.0725,14963627927497.81,435441572690186.3,846.8100000000001,24642.171000000002,717087.1761,20867236.82451,607236591.5932411,17670584815.363316,514214018127.0725,14963627927497.81,435441572690186.3
179776.0,76225024.0,32319410176.0,13703429914624.0,5810254283800576.0,2.463547816331444e+18,1.0445442741245324e+21,4.428867722288017e+23,1.8778399142501194e+26,1461681.0,1767172329.0,2136511345761.0,2583042217025049.0,3.122898040383284e+18,3.7755837308233906e+21,4.564680730565479e+24,5.518699003253665e+27,6.672107094933681e+30,396.00999999999993,7880.598999999998,156823.92009999996,3120796.009989999,62103840.59880097,1235866427.9161394,24593741915.53117,489415464119.07025,9739367735969.498,633616.0,504358336.0,401469235456.0,319569511422976.0,2.543773310926889e+17,2.0248435554978038e+20,1.611775470176252e+23,1.2829732742602965e+26,1.021246726311196e+29,1.2100000000000002,1.3310000000000004,1.4641000000000006,1.6105100000000008,1.771561000000001,1.9487171000000014,2.1435888100000016,2.357947691000002,2.5937424601000023,0.48999999999999994,-0.3429999999999999,0.24009999999999992,-0.16806999999999994,0.11764899999999995,-0.08235429999999996,0.05764800999999997,-0.04035360699999998,0.028247524899999984,25.0,-125.0,625.0,-3125.0,15625.0,-78125.0,390625.0,-1953125.0,9765625.0,1.2100000000000002,1.3310000000000004,1.4641000000000006,1.6105100000000008,1.771561000000001,1.9487171000000014,2.1435888100000016,2.357947691000002,2.5937424601000023,10.240000000000002,-32.76800000000001,104.85760000000003,-335.54432000000014,1073.7418240000004,-3435.9738368000017,10995.116277760006,-35184.37208883202,112589.99068426246,60.839999999999996,-474.55199999999996,3701.5055999999995,-28871.743679999996,225199.60070399995,-1756556.8854911996,13701143.706831357,-106868920.91328458,833577583.1236198,10000.0,1000000.0,100000000.0,10000000000.0,1000000000000.0,100000000000000.0,1e+16,1e+18,1e+20,7005.6900000000005,586376.253,49079692.3761,4107970251.8795705,343837110082.32007,28779166113890.19,2408816203732609.0,2.016179162524194e+17,1.6875419590327503e+19,3600.0,216000.0,12960000.0,777600000.0,46656000000.0,2799360000000.0,167961600000000.0,1.0077696e+16,6.0466176e+17,876.1600000000001,25934.336000000003,767656.3456000001,22722627.829760004,672589783.7608961,19908657599.322525,589296264939.9468,17443169442222.426,516317815489783.8,858.49,25153.757,737005.0801,21594248.84693,632711491.215049,18538446692.600937,543176488093.20746,15915071101130.979,466311583263137.7,846.8100000000001,24642.171000000002,717087.1761,20867236.82451,607236591.5932411,17670584815.363316,514214018127.0725,14963627927497.81,435441572690186.3
638401.0,510082399.0,407555836801.0,325637113603999.0,2.601840537695952e+17,2.0788705896190657e+20,1.6610176011056334e+23,1.327153063283401e+26,1.0603952975634375e+29,942841.0,915498611.0,888949151281.0,863169625893851.0,8.381377067429293e+17,8.138317132473843e+20,7.902305935632101e+23,7.67313906349877e+26,7.450618030657306e+29,384.1600000000001,7529.536000000002,147578.90560000006,2892546.5497600012,56693912.37529603,1111200682.555802,21779533378.093723,426878854210.637,8366825542528.486,1030225.0,1045678375.0,1061363550625.0,1077284003884375.0,1.0934432639426406e+18,1.1098449129017803e+21,1.1264925865953069e+24,1.1433899753942365e+27,1.1605408250251501e+30,4.840000000000001,10.648000000000003,23.42560000000001,51.536320000000025,113.37990400000007,249.43578880000018,548.7587353600004,1207.269217792001,2655.9922791424024,7.290000000000001,-19.683000000000003,53.144100000000016,-143.48907000000005,387.42048900000015,-1046.0353203000004,2824.2953648100015,-7625.5974849870045,20589.113209464915,100.0,-1000.0,10000.0,-100000.0,1000000.0,-10000000.0,100000000.0,-1000000000.0,10000000000.0,1.2100000000000002,-1.3310000000000004,1.4641000000000006,-1.6105100000000008,1.771561000000001,-1.9487171000000014,2.1435888100000016,-2.357947691000002,2.5937424601000023,33.64,-195.112,1131.6496,-6563.567679999999,38068.692544,-220798.41675519999,1280630.81718016,-7427658.739644928,43080420.68994058,148.83999999999997,-1815.8479999999995,22153.345599999993,-270270.8163199999,3297303.9591039987,-40227108.30106878,490770721.2730391,-5987402799.531076,73046314154.27913,8649.0,804357.0,74805201.0,6956883693.0,646990183449.0,60170087060757.0,5595818096650401.0,5.204110829884873e+17,4.839823071792932e+19,6432.040000000001,515849.60800000007,41371138.56160001,3317965312.640321,266100818073.75372,21341285609515.05,1711571105883107.2,1.372680026918252e+17,1.1008893815884382e+19,3600.0,216000.0,12960000.0,777600000.0,46656000000.0,2799360000000.0,167961600000000.0,1.0077696e+16,6.0466176e+17,876.1600000000001,25934.336000000003,767656.3456000001,22722627.829760004,672589783.7608961,19908657599.322525,589296264939.9468,17443169442222.426,516317815489783.8,870.25,25672.375,757335.0625,22341384.34375,659070838.140625,19442589725.148438,573556396891.8789,16919913708310.428,499137454395157.6,858.49,25153.757,737005.0801,21594248.84693,632711491.215049,18538446692.600937,543176488093.20746,15915071101130.979,466311583263137.7
360000.0,216000000.0,129600000000.0,77760000000000.0,4.6656e+16,2.79936e+19,1.679616e+22,1.0077696e+25,6.0466176e+27,1461681.0,1767172329.0,2136511345761.0,2583042217025049.0,3.122898040383284e+18,3.7755837308233906e+21,4.564680730565479e+24,5.518699003253665e+27,6.672107094933681e+30,364.81000000000006,6967.871000000002,133086.33610000004,2541949.019510001,48551226.27264102,927328421.8074435,17711972856.52217,338298681559.5735,6461504817787.8545,1134225.0,1207949625.0,1286466350625.0,1370086663415625.0,1.4591422965376407e+18,1.5539865458125874e+21,1.6549956712904056e+24,1.762570389924282e+27,1.8771374652693604e+30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.040000000000003,-140.60800000000003,731.1616000000002,-3802.0403200000014,19770.609664000007,-102807.17025280005,534597.2853145603,-2779905.8836357137,14455510.594905712,51.84,-373.24800000000005,2687.3856000000005,-19349.176320000006,139314.06950400004,-1003061.3004288003,7222041.363087363,-51998697.81422901,374390624.2624489,7.839999999999999,-21.951999999999995,61.46559999999998,-172.10367999999994,481.8903039999998,-1349.2928511999994,3778.019983359998,-10578.455953407994,29619.676669542383,88.36000000000001,-830.5840000000002,7807.489600000002,-73390.40224000002,689869.7810560003,-6484775.941926403,60956893.85410819,-572994802.2286171,5386151140.949,148.83999999999997,-1815.8479999999995,22153.345599999993,-270270.8163199999,3297303.9591039987,-40227108.30106878,490770721.2730391,-5987402799.531076,73046314154.27913,8649.0,804357.0,74805201.0,6956883693.0,646990183449.0,60170087060757.0,5595818096650401.0,5.204110829884873e+17,4.839823071792932e+19,5285.29,384240.583,27934290.3841,2030822910.9240701,147640825624.1799,10733488022877.879,780324579263221.9,5.672959691243623e+16,4.1242416955341143e+18,3969.0,250047.0,15752961.0,992436543.0,62523502209.0,3938980639167.0,248155780267521.0,1.5633814156853824e+16,9.84930291881791e+17,882.0899999999999,26198.072999999997,778082.7680999999,23109058.212569997,686339028.9133289,20384269158.72587,605412794014.1583,17980759982220.5,534028571471948.8,870.25,25672.375,757335.0625,22341384.34375,659070838.140625,19442589725.148438,573556396891.8789,16919913708310.428,499137454395157.6,858.49,25153.757,737005.0801,21594248.84693,632711491.215049,18538446692.600937,543176488093.20746,15915071101130.979,466311583263137.7
608400.0,474552000.0,370150560000.0,288717436800000.0,2.25199600704e+17,1.7565568854912e+20,1.370114370683136e+23,1.068689209132846e+26,8.3357758312362e+28,956484.0,935441352.0,914861642256.0,894734686126368.0,8.750505230315878e+17,8.557994115248929e+20,8.369718244713453e+23,8.185584443329756e+26,8.005501585576501e+29,376.35999999999996,7301.383999999998,141646.84959999996,2747948.882239999,53310208.31545597,1034218041.3198458,20063830001.605007,389238302031.1371,7551223059404.059,984064.0,976191488.0,968381956096.0,960634900447232.0,9.529498212436541e+17,9.453262226737049e+20,9.377636128923153e+23,9.302615039891767e+26,9.228194119572633e+29,1.2100000000000002,-1.3310000000000004,1.4641000000000006,-1.6105100000000008,1.771561000000001,-1.9487171000000014,2.1435888100000016,-2.357947691000002,2.5937424601000023,22.090000000000003,-103.82300000000002,487.9681000000001,-2293.450070000001,10779.215329000004,-50662.31204630002,238112.86661761013,-1119130.4731027677,5259913.223583008,100.0,-1000.0,10000.0,-100000.0,1000000.0,-10000000.0,100000000.0,-1000000000.0,10000000000.0,25.0,-125.0,625.0,-3125.0,15625.0,-78125.0,390625.0,-1953125.0,9765625.0,79.21000000000001,-704.969,6274.2241,-55840.59449,496981.290961,-4423133.4895529,39365888.05702081,-350356403.70748526,3118171992.9966187,148.83999999999997,-1815.8479999999995,22153.345599999993,-270270.8163199999,3297303.9591039987,-40227108.30106878,490770721.2730391,-5987402799.531076,73046314154.27913,7396.0,636056.0,54700816.0,4704270176.0,404567235136.0,34792782221696.0,2992179271065856.0,2.573274173116636e+17,2.213015788880307e+19,5446.44,401947.27199999994,29663708.673599996,2189181700.1116796,161561609468.24194,11923246778756.256,879935612272211.6,6.493924818568922e+16,4.792516516103864e+18,3025.0,166375.0,9150625.0,503284375.0,27680640625.0,1522435234375.0,83733937890625.0,4605366583984375.0,2.5329516211914064e+17,894.0099999999999,26730.898999999994,799253.8800999998,23897691.014989994,714540961.3482008,21364774744.311203,638806764854.9049,19100322269161.656,571099635847933.5,888.0400000000001,26463.592000000004,788615.0416000001,23500728.239680003,700321701.5424641,20869586705.96543,621913683837.7699,18533027778365.543,552284227795293.2,882.0899999999999,26198.072999999997,778082.7680999999,23109058.212569997,686339028.9133289,20384269158.72587,605412794014.1583,17980759982220.5,534028571471948.8
128164.0,45882712.0,16426010896.0,5880511900768.0,2105223260474944.0,7.5366992725003e+17,2.698138339555107e+20,9.659335255607283e+22,3.458042021507407e+25,1610361.0,2043548109.0,2593262550321.0,3290850176357349.0,4.176088873797476e+18,5.299456780848997e+21,6.725010654897377e+24,8.53403852106477e+27,1.0829694883231194e+31,384.1600000000001,7529.536000000002,147578.90560000006,2892546.5497600012,56693912.37529603,1111200682.555802,21779533378.093723,426878854210.637,8366825542528.486,767376.0,672221376.0,588865925376.0,515846550629376.0,4.518815783513334e+17,3.9584826263576805e+20,3.467630780689328e+23,3.0376445638838516e+26,2.6609766379622542e+29,1.2100000000000002,1.3310000000000004,1.4641000000000006,1.6105100000000008,1.771561000000001,1.9487171000000014,2.1435888100000016,2.357947691000002,2.5937424601000023,1.6900000000000002,-2.1970000000000005,2.856100000000001,-3.7129300000000014,4.826809000000002,-6.274851700000003,8.157307210000004,-10.604499373000007,13.785849184900009,7.839999999999999,-21.951999999999995,61.46559999999998,-172.10367999999994,481.8903039999998,-1349.2928511999994,3778.019983359998,-10578.455953407994,29619.676669542383,15.209999999999999,-59.318999999999996,231.34409999999997,-902.2419899999999,3518.7437609999993,-13723.100667899997,53520.09260480999,-208728.36115875895,814040.60851916,21.159999999999997,-97.33599999999997,447.74559999999985,-2059.6297599999994,9474.296895999996,-43581.76572159998,200476.12231935989,-922190.1626690554,4242074.748277655,37.209999999999994,-226.98099999999994,1384.5840999999996,-8445.963009999998,51520.37436099998,-314274.28360209987,1917073.129972809,-11694146.092834134,71334291.16628821,7396.0,636056.0,54700816.0,4704270176.0,404567235136.0,34792782221696.0,2992179271065856.0,2.573274173116636e+17,2.213015788880307e+19,6130.889999999999,480048.6869999999,37587812.192099996,2943125694.6414294,230446741890.42392,18043979890020.19,1412843625388581.0,1.1062565586792589e+17,8.661988854458596e+18,4225.0,274625.0,17850625.0,1160290625.0,75418890625.0,4902227890625.0,318644812890625.0,2.0711912837890624e+16,1.3462743344628905e+18,894.0099999999999,26730.898999999994,799253.8800999998,23897691.014989994,714540961.3482008,21364774744.311203,638806764854.9049,19100322269161.656,571099635847933.5,894.0099999999999,26730.898999999994,799253.8800999998,23897691.014989994,714540961.3482008,21364774744.311203,638806764854.9049,19100322269161.656,571099635847933.5,888.0400000000001,26463.592000000004,788615.0416000001,23500728.239680003,700321701.5424641,20869586705.96543,621913683837.7699,18533027778365.543,552284227795293.2
